poi_id,name,lat,lon,open_min,close_min,stay_min,province,city,description,time_str,airport
1068,独库北段,43.355305,84.367682,540,1140,150,新疆,塔城,独库北段，也被称为独库公路北段，是中国新疆维吾尔自治区境内的一条著名的公路，位于天山山脉的北坡。独山子-那拉提为北段路线，约220公里。\n\n独库北段的重要景点之一是独库峡谷（DukuhuCanyon），这是一个深邃的峡谷，峡谷内流淌着清澈的独库河。新疆必打卡地方*独库北段的公路是一条高山公路，拥有许多急转弯、陡坡和窄道路段。驾驶一定要注意安全（开放时间:每年的6月初到10月初）,每年的6月初到10月初,
1070,S101,43.978054,85.334551,0,1440,120,新疆,新疆,新疆S101省道又被称为101国防公路，是上个世纪60年代为备战备荒防止苏修（苏修：指苏联在其领导人赫鲁晓夫和勃列日涅夫领导的时候进行了修正主义，所以称之为“苏修”）袭击而修建的天山公路。S101景观多样，既有苍茫的丹霞，也有充满生机的高山草原，而且因为这条路大部分路段长久失修，基本已经处于半废弃状态，往来车辆也特别少，所以对于自驾来说更加随心所以也更具挑战。,0:00-23:59\n,
1071,百里丹霞,43.82201,86.433548,0,1440,150,新疆,昌吉,在新疆昌吉回族自治州昌吉市南部、天山北麓，有一条省道公路S101线，被人们称为“天山地理风光走廊”。2018年，由《中国国家地理》杂志社与新疆维吾尔自治区旅游发展委员会共同发起的“新疆100个最美观景拍摄点“榜单公布，昌吉“百里丹霞”位列其中。\n\n这里的丹霞地貌一里一景，经过岁月风蚀雨淋，红色的陡峭山峰巍然挺拔，错落有致的五彩山脊绵延伸向远方。,0:00-23:59\n,
1074,库尔德宁,43.245266,82.918404,0,1440,150,新疆,伊犁,库尔德宁镇，新疆维吾尔自治区伊犁哈萨克自治州巩留县下辖镇，地处巩留县城东南部山区。\n\n大吉尔格朗河支流库尔德宁河畔，为大吉尔格朗峡谷南侧山间阔谷，海拔1500米，拥有国内最大的原始云杉林。国家级云杉自然保护区即位于此地。因独特的自然环境，每年库尔德宁都吸引很多国内外游客。,0:00-23:59\n,
1075,独库中段,43.02913,84.151753,540,1140,150,新疆,伊犁,\n那拉提-巴音布鲁克，约90公里，为独库中段路线；新疆必打卡地方*驾驶一定要注意安全（开放时间:每年的6月初到10月初）,每年的6月初到10月初,
1076,巴音布鲁克,43.032497,84.148399,540,1140,150,新疆,巴音郭楞,巴音布鲁克镇位于新疆巴音郭楞蒙古自治州和静县西北部、地处天山中部南麓腹地，四面雪山环绕，地势总体呈东高西低、北高南低之势；平均海拔2500米，四周山体海拔在3000米以上。,每年的6月初到10月初,
1077,新源县,43.42988,83.26157,0,1440,150,新疆,伊犁,新源县位于新疆维吾尔自治区的北部，毗邻哈萨克斯坦和哈萨克斯坦的东部边境地区。它位于天山山脉的南坡，是一个高山地区，同时也是天山山脉的一部分。\n\n新源县地理多样，包括了高山、森林、草原、湖泊和河流。县内有着壮丽的自然风光，包括赛里木湖和小赛里木湖等美丽的湖泊。是绝佳徒步之地。,0:00-23:59\n,
1078,奥依塔克红峡谷,38.949445,75.506624,0,1440,180,新疆,吐鲁番,"奥依塔克红山，位于奥依塔克河流入盖孜河的交汇处。火红色的山，分布在盖孜河和奥依塔克河谷两侧。以红色岩石为主构成的山体，长达几公里。红岩山体棱角分明，寸草不生。在阳光的照射下，红得炫目，比吐鲁番火焰山的红色还要深，所以这里又称为南疆火焰山。\n红石山怪石嶙峋,红石上一窜窜凹洞甚是狰狞,还有一萨摩图腾很是神秘.",0:00-23:59,
1079,白沙湖,38.702629,74.990486,0,1440,180,新疆,伊犁,白沙湖是赛里木湖风景区内的一个湖泊，以其美丽的自然风光而闻名。湖水清澈碧绿，周围被山脉环绕，景色壮观。\n\n湖岸边的沙滩（因此得名白沙湖），白沙湖及其周边地区被列为自然保护区，保护了丰富的野生动植物和生态系统。您可以在这里看到各种野生动物，如鹿、狐狸、雪豹等。*旅行途中注意保护生态环境（营业时间以当地为准）,暂无,
1081,塔县,37.77297,75.2247,0,1440,150,新疆,喀什,塔县又称塔什库尔干县，位于中国新疆维吾尔自治区喀什地区的南部，毗邻巴基斯坦和塔吉克斯坦。地处帕米尔高原和喀喇昆仑山脉的交汇处，是中国的边疆地区之一。塔县也被称为“中国屋脊”，因为它是中国境内的一些高海拔地区之一。,0:00-23:59\n,
1082,温宿大峡谷,41.581093,80.653351,540,1080,180,新疆,阿克苏,温宿大峡谷被誉为“中国最美的峡谷”之一，以其壮丽的峡谷地貌而闻名。这个峡谷由于千百年来的风化和侵蚀作用而形成，其特点是峡谷两侧陡峭的悬崖、奇特的岩层和多样化的地貌景观。\n\n温宿大峡谷及其周边地区被列为自然保护区，以保护这一生态系统的完整性和生态多样性。保护区内有着各种野生动植物，如鸟类、鱼类、植物等。*旅行途中务必尊重当地保护条款，注意保护自然遗址。,09:00-18:00,
1083,红山石林,42.075153,83.044853,0,1440,150,新疆,新疆,红山石林是由石灰岩和砂岩组成的独特岩石地貌，经过千百年的风化和侵蚀形成了\n奇特的景观。这些岩石呈现出各种形状，包括了柱状、锥形、尖峰、平台等，构成了壮观的石林景色。\n\n您可以在红山石林进行探险和徒步活动，沿着指定的徒步路线游览景点，欣赏奇特的地质景观。*旅行途中务必尊重当地保护条款，注意保护自然遗址。,0:00-23:59,
1084,大小龙池,42.449539,83.263107,480,1020,150,新疆,阿克苏,从库车北行120公里的天山深处，有两个高山湖泊，俗称大龙池、小龙池，四面环山，雪山终年不化，雪线以上生长着名贵中药材---雪莲。运气好的话还可以看到山下的雪豹等珍贵自然保护动物。\n\n关于大龙池，唐玄奘在《大唐西域记》中有明确的记载:(龟兹)国东境城北天祠前，有大龙池。传说池里有龙，夜间出水与龟兹母马交合，产龙驹。去独库不可错过欣赏大小龙池。(开放时间:每年的6月初到10月初),8:00-17:00,
1085,天山托木尔大峡谷,41.560383,80.757072,600,1170,180,新疆,伊犁,托木尔大峡谷位于天山山脉的北坡，距离伊犁市约150公里，是天山山脉中一处\n重要的峡谷地形。您可以可以在天山托木尔大峡谷进行徒步和探险活动，探索峡谷内的景点和地质奇观。\n\n这里的徒步路线适合各种级别的徒步者。托木尔大峡谷地区生态丰富，是野生动植物的栖息地，您有可能在游览时看到一些野生动物，如雪豹、狼、鹿等。*旅行途中务必尊重当地保护条款，注意保护自然遗址。,10:00-19:30,
1086,伊昭公路,43.40929,81.046753,0,1440,120,新疆,伊犁,伊昭公路，全名伊犁至昭苏公路，是位于中国新疆维吾尔自治区的一条重要公路，\n连接了伊犁哈萨克自治州和昭苏县，是该地区的一条重要交通干线。\n\n伊昭公路沿途有着众多自然景点，如特克斯草原、特克斯县的风景、昭苏县的自然美景等。伊昭公路穿越了美丽的自然风光。如果您计划前往伊昭公路旅行，建议提前了解路况和天气情况，确保旅程的安全和顺利。,0:00-23:59\n,
1087,博湖县,41.980796,86.632119,0,1440,180,新疆,巴音郭楞,博湖位于中国新疆维吾尔自治区伊犁哈萨克自治州的巴音郭楞蒙古自治州境内，是\n该地区的一个重要的高山湖泊。被誉为“新疆的明珠”。\n\n这里的自然景观和生态环境使其成为自然爱好者和户外探险家的理想之地。前往博湖旅行时，请遵守当地的保护规定，保护这一美丽的自然遗产。,0:00-23:59\n,
1088,博斯腾湖,41.838322,86.450661,600,1200,180,新疆,巴音郭楞,博斯腾湖是中国新疆维吾尔自治区的一个大型淡水湖泊，也被称为博斯腾池或博斯腾海，位于新疆维吾尔自治区的北部，属于巴音郭楞蒙古自治州。\n\n博斯腾湖是中国第一大内陆淡水湖，是新疆维吾尔自治区的最大湖泊，也是新疆的农业和渔业重要产区之一。,10:00-20:00,
1089,吐和高速,41.531951,82.180718,0,1440,120,新疆,吐鲁番,吐和高速的主要路线是连接了新疆维吾尔自治区的吐鲁番市和和田市。这条高速公路穿越了干旱的塔克拉玛干沙漠地区，连接了两个重要城市，方便了当地居民和货物的运输。\n\n吐和高速穿越了塔克拉玛干沙漠北缘的沙漠地带，沿途风景独特，但也面临着干旱和高温的气候条件。在夏季，沙漠地区气温可能非常高，需要特别注意交通和行车安全。,0:00-23:59\n,
1090,禾木吉克普林国际滑雪度假区,48.566391,87.534111,600,1080,240,新疆,阿勒泰,禾木吉克普林国际滑雪度假区，被誉为“东方小瑞士”。这里的滑雪季节从每年的11月持续到次年的4月，吸引了众多滑雪爱好者和摄影师。\n\n禾木滑雪场以其优美的自然风光和良好的雪质闻名，周围被原始森林和雪山环绕，提供了多种难度的滑雪道，适合不同水平的滑雪者。每年的滑雪季节，这里都会举办各种滑雪比赛和文化活动，充满了浓厚的节日氛围。,10:00-18:00,
1091,将军山国际滑雪度假区,47.84119,88.159187,600,1380,240,新疆,新疆,将军山国际滑雪度假区位于中国新疆维吾尔自治区，这个滑雪场坐落在壮丽的天山山脉中，以其优良的雪质、美丽的自然风光和多样化的滑雪道而闻名。\n\n滑雪场的滑雪季节一般从每年的11月开始，持续到次年的3月或4月，根据当年的气候条件而有所不同。将军山滑雪场提供了多条不同难度的滑雪道，游客在这里滑雪时，可以享受到天山的壮观美景，以及周围环绕的原始森林和清新的空气。,10:00-23:00,阿勒泰雪都机场
1092,可可托海国际滑雪场,47.211281,89.868713,600,1080,240,新疆,阿勒泰,可可托海国际滑雪场位于中国新疆维吾尔自治区阿勒泰地区，是该地区一个著名的滑雪旅游目的地。滑雪场坐落在美丽的可可托海地质公园内，周围环境优美，自然风光壮观，提供了一个独特的滑雪体验。\n\n滑雪场内的设施齐全，包括有多条不同难度级别的滑雪道、现代化的缆车系统、专业的滑雪教练服务，以及滑雪装备的租赁和维修服务。可可托海国际滑雪场不仅为游客提供了高质量的滑雪体验，还让他们能够在滑雪之余，亲近大自然，享受宁静和美丽的自然风光。,10:00-18:00,富蕴可可托海机场
1093,喀纳斯月亮湾,48.634448,87.050351,510,1200,150,新疆,阿勒泰,位于卧龙湾沿哈纳斯河北上约1公里处，是卧龙湾河曲的延伸部分，美丽静谧的月亮湾会随喀纳斯湖水变化而变化，喀纳斯河床在这里形成几个由反“S”状弯河曲组成的半月牙河湾，因此被称之为“月亮湾”。\n\n月亮湾是喀纳斯最著名的景点。喀纳斯湖在这划了一道优美的弧线，犹如弯弯的月亮落入这林木葱茏的峡谷，令无数游人为之陶醉，月亮湾会随哈纳斯湖水变化而变化，是镶在哈纳斯河的一颗明珠。,8:30-20:00,
1094,喀纳斯卧龙湾,48.621543,87.054179,510,1200,150,新疆,阿勒泰,卧龙湾当地称卡赞湖即锅底湖，是取其形状象锅底而得名，卧龙湾位置处在布尔津县去喀纳斯的途中距县城140公里，距喀纳斯10公里。湖四周森林茂密，繁花似锦、绿草如茵，湖中小岛景色秀丽，湖进水处巨石抵中流，激浪拍巨石，玉珠飞溅。\n\n传说是神仙也难以抗拒美景的诱惑，下凡赏景时所留。俯视Ω形河曲全景，恰似一条蛟龙盘卧嬉水，卧龙湾由此得名。,8:30-20:00,
1095,喀纳斯神仙湾,48.658992,87.040845,510,1200,150,新疆,阿勒泰,神仙湾位于新疆阿勒泰地区布尔津县喀纳斯景区，是喀纳斯湖在山涧低缓处形成的一处浅滩。湖面背光看去在阳光照射下闪着细碎的光，仿佛无数珍珠任意洒落。由此也称它为“珍珠滩”。\n\n月亮湾往北大约3公里处有一片河滩，这里的河水将森林和草地切分成一块块似连似断的小岛，人称神仙湾。它实际上就是喀纳斯河在山涧低缓处形成的一片沼泽浅滩，在阳光照射下河水流光溢彩，连树上的叶子都随风摇曳、闪闪发光，乍看去仿佛无数珍珠任意撒落。加上这里常有云雾缭绕、超凡脱俗、如梦如幻，使人看了如临仙境一般。,8:30-20:00,
1096,喀纳斯村,48.691391,87.033293,540,1230,120,新疆,阿勒泰,喀纳斯村位于位于新疆布尔津县的喀纳斯湖畔、喀纳斯湖南岸河谷地带，是一个充满了神秘色彩等图瓦人村落。\n\n静谧的喀纳斯村被群山包围，大雪覆盖着这座古老的村落，与牛羊作伴、与木屋为乐，河谷沉睡、自然生长。喀纳斯村是众多西部爱好者的逃离人间天堂选择。,9:00-20:30,布尔津喀纳斯机场
